Accident_year,Country,Urban/Rural,Speed_limit,Weather_condition,Road_surface,All_Accidents
2018,England,Rural,51-60 mph,Fog or mist,Frost or ice,11
2018,England,Rural,51-60 mph,Other,Dry,36
2018,England,Rural,51-60 mph,Other,Wet or damp,115
2018,England,Rural,51-60 mph,Other,Snow,3
2018,England,Rural,51-60 mph,Other,Frost or ice,68
2018,England,Rural,51-60 mph,Other,Flood over 3cm. deep,1
2018,England,Rural,61-70 mph,NaN,NaN,2
2018,England,Rural,61-70 mph,NaN,Dry,34
2018,England,Rural,61-70 mph,Fine no high winds,NaN,2
2018,England,Rural,61-70 mph,Fine no high winds,Dry,2034
2018,England,Rural,61-70 mph,Fine no high winds,Wet or damp,322
2018,England,Rural,61-70 mph,Fine no high winds,Snow,2
2018,England,Rural,61-70 mph,Fine no high winds,Frost or ice,14
2018,England,Rural,61-70 mph,Fine no high winds,Flood over 3cm. deep,3
2018,England,Rural,61-70 mph,Raining no high winds,Dry,2
2018,England,Rural,61-70 mph,Raining no high winds,Wet or damp,371
2018,England,Rural,61-70 mph,Raining no high winds,Snow,1
2018,England,Rural,61-70 mph,Raining no high winds,Frost or ice,3
2018,England,Rural,61-70 mph,Raining no high winds,Flood over 3cm. deep,6
2018,England,Rural,61-70 mph,Snowing no high winds,Dry,2
2018,England,Rural,61-70 mph,Snowing no high winds,Wet or damp,9
2018,England,Rural,61-70 mph,Snowing no high winds,Snow,34
2018,England,Rural,61-70 mph,Snowing no high winds,Frost or ice,3
2018,England,Rural,61-70 mph,Fine + high winds,Dry,21
2018,England,Rural,61-70 mph,Fine + high winds,Wet or damp,8
2018,England,Rural,61-70 mph,Raining + high winds,Wet or damp,53
2018,England,Rural,61-70 mph,Raining + high winds,Flood over 3cm. deep,4
2018,England,Rural,61-70 mph,Snowing + high winds,Wet or damp,3
2018,England,Rural,61-70 mph,Snowing + high winds,Snow,20
2018,England,Rural,61-70 mph,Snowing + high winds,Frost or ice,8
2018,England,Rural,61-70 mph,Fog or mist,Dry,4
2018,England,Rural,61-70 mph,Fog or mist,Wet or damp,14
2018,England,Rural,61-70 mph,Fog or mist,Frost or ice,1
2018,England,Rural,61-70 mph,Other,Dry,12
2018,England,Rural,61-70 mph,Other,Wet or damp,15
2018,England,Rural,61-70 mph,Other,Frost or ice,10
2018,England,Rural,Motorway,NaN,NaN,10
2018,England,Rural,Motorway,NaN,Dry,43
2018,England,Rural,Motorway,NaN,Wet or damp,8
2018,England,Rural,Motorway,NaN,Frost or ice,1
2018,England,Rural,Motorway,NaN,Oil or diesel,2
2018,England,Rural,Motorway,Fine no high winds,NaN,2
2018,England,Rural,Motorway,Fine no high winds,Dry,2406
2018,England,Rural,Motorway,Fine no high winds,Wet or damp,324
2018,England,Rural,Motorway,Fine no high winds,Snow,1
2018,England,Rural,Motorway,Fine no high winds,Frost or ice,2
2018,England,Rural,Motorway,Fine no high winds,Flood over 3cm. deep,1
2018,England,Rural,Motorway,Raining no high winds,NaN,2
2018,England,Rural,Motorway,Raining no high winds,Dry,6
2018,England,Rural,Motorway,Raining no high winds,Wet or damp,396
2018,England,Rural,Motorway,Raining no high winds,Frost or ice,3
2018,England,Rural,Motorway,Raining no high winds,Flood over 3cm. deep,11
2018,England,Rural,Motorway,Snowing no high winds,Dry,1
2018,England,Rural,Motorway,Snowing no high winds,Wet or damp,13
2018,England,Rural,Motorway,Snowing no high winds,Snow,22
2018,England,Rural,Motorway,Snowing no high winds,Frost or ice,6
2018,England,Rural,Motorway,Fine + high winds,Dry,25
2018,England,Rural,Motorway,Fine + high winds,Wet or damp,10
2018,England,Rural,Motorway,Fine + high winds,Snow,1
2018,England,Rural,Motorway,Raining + high winds,Dry,1
2018,England,Rural,Motorway,Raining + high winds,Wet or damp,61
2018,England,Rural,Motorway,Raining + high winds,Flood over 3cm. deep,6
